onset	duration	trial_type	value	sample
661.135	0.0	Stimulus/S129	130	661135
661.569	0.0	Stimulus/S222	132	661569
662.635	0.0	Stimulus/S122	123	662635
663.735	0.0	Stimulus/S 95	96	663735
665.034	0.0	Stimulus/S 60	61	665034
666.233	0.0	Stimulus/S129	130	666233
666.625	0.0	Stimulus/S222	132	666625
667.733	0.0	Stimulus/S 71	72	667733
668.933	0.0	Stimulus/S  1	2	668933
670.232	0.0	Stimulus/S 29	30	670232
671.449	0.0	Stimulus/S 71	72	671449
672.548	0.0	Stimulus/S129	130	672548
672.881	0.0	Stimulus/S222	132	672881
674.048	0.0	Stimulus/S  8	9	674048
675.347	0.0	Stimulus/S  8	9	675347
676.547	0.0	Stimulus/S 74	75	676547
677.647	0.0	Stimulus/S129	130	677647
678.017	0.0	Stimulus/S222	132	678017
679.146	0.0	Stimulus/S109	110	679146
680.446	0.0	Stimulus/S 18	19	680446
681.645	0.0	Stimulus/S 83	84	681645
682.845	0.0	Stimulus/S129	130	682845
683.217	0.0	Stimulus/S222	132	683217
684.344	0.0	Stimulus/S 46	47	684344
685.644	0.0	Stimulus/S107	108	685644
686.844	0.0	Stimulus/S119	120	686844
687.943	0.0	Stimulus/S 17	18	687943
689.043	0.0	Stimulus/S129	130	689043
689.409	0.0	Stimulus/S222	132	689409
690.542	0.0	Stimulus/S  7	8	690542
691.742	0.0	Stimulus/S 85	86	691742
692.942	0.0	Stimulus/S 77	78	692942
694.141	0.0	Stimulus/S 99	100	694141
695.341	0.0	Stimulus/S129	130	695341
695.713	0.0	Stimulus/S222	132	695713
696.84	0.0	Stimulus/S 94	95	696840
697.94	0.0	Stimulus/S 72	73	697940
699.04	0.0	Stimulus/S126	127	699040
700.24	0.0	Stimulus/S129	130	700240
700.641	0.0	Stimulus/S222	132	700641
701.739	0.0	Stimulus/S127	128	701739
702.839	0.0	Stimulus/S 88	89	702839
704.038	0.0	Stimulus/S124	125	704038
705.138	0.0	Stimulus/S129	130	705138
705.569	0.0	Stimulus/S222	132	705569
706.637	0.0	Stimulus/S103	104	706637
707.737	0.0	Stimulus/S 53	54	707737
708.837	0.0	Stimulus/S 22	23	708837
710.136	0.0	Stimulus/S 13	14	710136
711.336	0.0	Stimulus/S 40	41	711336
712.536	0.0	Stimulus/S129	130	712536
712.945	0.0	Stimulus/S222	132	712945
714.035	0.0	Stimulus/S 34	35	714035
715.334	0.0	Stimulus/S100	101	715334
716.634	0.0	Stimulus/S 93	94	716634
717.834	0.0	Stimulus/S129	130	717834
718.161	0.0	Stimulus/S222	132	718161
719.333	0.0	Stimulus/S 59	60	719333
720.433	0.0	Stimulus/S126	127	720433
721.533	0.0	Stimulus/S 14	15	721533
722.832	0.0	Stimulus/S124	125	722832
724.048	0.0	Stimulus/S  1	2	724048
725.348	0.0	Stimulus/S129	130	725348
725.681	0.0	Stimulus/S222	132	725681
726.847	0.0	Stimulus/S 83	84	726847
728.047	0.0	Stimulus/S115	116	728047
729.147	0.0	Stimulus/S 89	90	729147
730.346	0.0	Stimulus/S 32	33	730346
731.646	0.0	Stimulus/S129	130	731646
732.033	0.0	Stimulus/S222	132	732033
733.145	0.0	Stimulus/S 74	75	733145
734.245	0.0	Stimulus/S 92	93	734245
735.345	0.0	Stimulus/S123	124	735345
736.444	0.0	Stimulus/S120	121	736444
737.644	0.0	Stimulus/S129	130	737644
738.017	0.0	Stimulus/S222	132	738017
739.143	0.0	Stimulus/S119	120	739143
740.243	0.0	Stimulus/S 55	56	740243
741.443	0.0	Stimulus/S 91	92	741443
742.642	0.0	Stimulus/S129	130	742642
742.993	0.0	Stimulus/S222	132	742993
744.142	0.0	Stimulus/S122	123	744142
